order_id,order_date,category,product,region,segment,ship_mode,payment,quantity,unit_price,discount,revenue,profit,profit_margin,month,month_num,quarter,weekday
ORD104067,2023-11-26,Clothing,T-Shirt,Central,Consumer,Same Day,Net Banking,1,3140.15,0.0,3140.15,1685.17,53.67,November,11,Q4,Sunday
ORD104068,2023-03-27,Sports,Dumbbells,Central,Home Office,Same Day,Debit Card,2,2189.48,0.0,4378.96,2147.07,49.03,March,3,Q1,Monday
ORD104069,2023-11-29,Home & Kitchen,Lamp,South,Consumer,Same Day,Debit Card,5,8296.1,0.2,33184.4,12041.7,36.29,November,11,Q4,Wednesday
ORD104070,2023-10-13,Electronics,Smartphone,West,Home Office,Same Day,Credit Card,4,67679.83,0.05,257183.35,115822.95,45.04,October,10,Q4,Friday
ORD104071,2023-08-29,Home & Kitchen,Water Purifier,North,Home Office,Express,Debit Card,1,14930.62,0.15,12691.03,2781.49,21.92,August,8,Q3,Tuesday
ORD104072,2023-10-25,Home & Kitchen,Mixer,South,Consumer,Express,UPI,4,10166.72,0.0,40666.88,12591.84,30.96,October,10,Q4,Wednesday
ORD104073,2023-10-13,Home & Kitchen,Bedsheet,Central,Home Office,Same Day,Debit Card,3,9999.65,0.0,29998.95,10817.29,36.06,October,10,Q4,Friday
ORD104074,2023-03-10,Clothing,Kurta,North,Home Office,Same Day,UPI,4,4408.04,0.0,17632.16,8613.66,48.85,March,3,Q1,Friday
ORD104075,2023-01-16,Books,Fiction Novel,East,Consumer,Express,Net Banking,2,281.01,0.15,477.72,156.26,32.71,January,1,Q1,Monday
ORD104076,2023-09-13,Clothing,Saree,West,Consumer,Same Day,Net Banking,1,3951.02,0.15,3358.37,601.75,17.92,September,9,Q3,Wednesday
ORD104077,2023-01-12,Sports,Yoga Mat,North,Home Office,Same Day,Net Banking,3,8934.04,0.05,25462.01,9092.75,35.71,January,1,Q1,Thursday
ORD104078,2023-01-13,Sports,Running Shoes,East,Corporate,Express,COD,5,12529.54,0.15,53250.55,13089.61,24.58,January,1,Q1,Friday
ORD104079,2023-11-11,Clothing,Saree,East,Home Office,Same Day,Debit Card,5,1097.48,0.1,4938.66,2201.43,44.58,November,11,Q4,Saturday
ORD104080,2023-11-04,Home & Kitchen,Lamp,North,Corporate,Express,COD,5,11075.93,0.15,47072.7,11222.74,23.84,November,11,Q4,Saturday
ORD104081,2023-04-19,Clothing,Saree,West,Consumer,Same Day,Credit Card,4,3511.28,0.0,14045.12,4938.47,35.16,April,4,Q2,Wednesday
ORD104082,2023-12-17,Books,Textbook,West,Consumer,Same Day,Debit Card,2,1142.17,0.0,2284.34,738.72,32.34,December,12,Q4,Sunday
ORD104083,2023-07-03,Clothing,Jeans,East,Corporate,Standard,Debit Card,4,4401.98,0.0,17607.92,8396.95,47.69,July,7,Q3,Monday
ORD104084,2023-12-05,Clothing,Jeans,East,Home Office,Same Day,COD,1,3647.0,0.0,3647.0,1257.11,34.47,December,12,Q4,Tuesday
ORD104085,2023-07-20,Sports,Running Shoes,Central,Home Office,Economy,COD,3,3821.75,0.0,11465.25,4882.26,42.58,July,7,Q3,Thursday
ORD104086,2023-08-15,Clothing,Jacket,South,Consumer,Same Day,Net Banking,1,4865.81,0.0,4865.81,2385.23,49.02,August,8,Q3,Tuesday
ORD104087,2023-04-25,Clothing,Saree,North,Corporate,Express,UPI,1,4895.27,0.0,4895.27,2420.23,49.44,April,4,Q2,Tuesday
ORD104088,2023-02-22,Books,Fiction Novel,East,Corporate,Same Day,Debit Card,4,526.84,0.0,2107.36,731.77,34.72,February,2,Q1,Wednesday
ORD104089,2023-07-02,Books,Comics,Central,Consumer,Economy,UPI,4,1385.83,0.0,5543.32,2904.76,52.4,July,7,Q3,Sunday
ORD104090,2023-09-20,Books,Biography,Central,Home Office,Same Day,UPI,5,903.66,0.0,4518.3,2335.24,51.68,September,9,Q3,Wednesday
ORD104091,2023-06-24,Electronics,Tablet,North,Home Office,Express,Credit Card,5,59054.54,0.2,236218.16,69015.16,29.22,June,6,Q2,Saturday
ORD104092,2023-03-14,Electronics,Smartwatch,Central,Corporate,Standard,COD,3,63841.59,0.1,172372.29,53270.1,30.9,March,3,Q1,Tuesday
ORD104093,2023-09-08,Electronics,Headphones,East,Consumer,Economy,Credit Card,4,20704.4,0.0,82817.6,35128.32,42.42,September,9,Q3,Friday
ORD104094,2023-11-02,Sports,Cycle,North,Consumer,Same Day,COD,3,3834.15,0.0,11502.45,5055.52,43.95,November,11,Q4,Thursday
ORD104095,2023-05-25,Sports,Cycle,Central,Home Office,Same Day,COD,4,12263.08,0.1,44147.09,9957.75,22.56,May,5,Q2,Thursday
ORD104096,2023-07-17,Electronics,Smartphone,North,Home Office,Economy,Net Banking,5,14268.55,0.0,71342.75,34624.61,48.53,July,7,Q3,Monday
ORD104097,2023-12-16,Electronics,Smartphone,South,Consumer,Standard,COD,2,71611.88,0.2,114579.01,42187.24,36.82,December,12,Q4,Saturday
ORD104098,2023-07-26,Home & Kitchen,Water Purifier,West,Consumer,Standard,COD,1,9920.3,0.05,9424.28,3287.14,34.88,July,7,Q3,Wednesday
ORD104099,2023-02-26,Home & Kitchen,Water Purifier,North,Home Office,Express,Credit Card,5,10728.66,0.0,53643.3,19375.78,36.12,February,2,Q1,Sunday
ORD104100,2023-08-12,Clothing,Jeans,Central,Corporate,Same Day,Net Banking,3,1777.02,0.2,4264.85,1621.02,38.01,August,8,Q3,Saturday
ORD104101,2023-11-08,Sports,Cricket Bat,Central,Consumer,Economy,Credit Card,5,19241.12,0.05,91395.32,38155.81,41.75,November,11,Q4,Wednesday
ORD104102,2023-01-28,Home & Kitchen,Lamp,West,Consumer,Standard,UPI,4,5456.98,0.05,20736.52,10478.84,50.53,January,1,Q1,Saturday
ORD104103,2023-11-22,Clothing,T-Shirt,North,Home Office,Economy,Credit Card,3,2796.05,0.1,7549.34,2393.38,31.7,November,11,Q4,Wednesday
ORD104104,2023-02-01,Electronics,Laptop,Central,Consumer,Express,UPI,5,60749.75,0.0,303748.75,103717.58,34.15,February,2,Q1,Wednesday
ORD104105,2023-06-07,Books,Self-Help,West,Home Office,Same Day,Credit Card,3,517.9,0.15,1320.64,370.25,28.04,June,6,Q2,Wednesday
ORD104106,2023-01-30,Books,Comics,West,Home Office,Same Day,Credit Card,5,568.15,0.0,2840.75,1113.69,39.2,January,1,Q1,Monday
ORD104107,2023-04-17,Sports,Cricket Bat,South,Consumer,Same Day,UPI,1,11042.94,0.1,9938.65,2713.92,27.31,April,4,Q2,Monday
ORD104108,2023-10-09,Clothing,Jacket,East,Corporate,Same Day,Credit Card,5,1966.17,0.1,8847.77,1969.85,22.26,October,10,Q4,Monday
ORD104109,2023-10-21,Sports,Running Shoes,North,Home Office,Express,Debit Card,4,4336.76,0.0,17347.04,7303.72,42.1,October,10,Q4,Saturday
ORD104110,2023-09-14,Clothing,Jeans,Central,Consumer,Economy,UPI,1,4127.68,0.0,4127.68,1353.85,32.8,September,9,Q3,Thursday
ORD104111,2023-05-17,Electronics,Headphones,South,Corporate,Same Day,Debit Card,3,17684.87,0.0,53054.61,24407.89,46.01,May,5,Q2,Wednesday
ORD104112,2023-02-03,Electronics,Smartwatch,South,Corporate,Same Day,COD,4,25833.03,0.0,103332.12,38732.63,37.48,February,2,Q1,Friday
ORD104113,2023-10-26,Books,Textbook,West,Consumer,Standard,Debit Card,4,1044.78,0.15,3552.25,632.16,17.8,October,10,Q4,Thursday
ORD104114,2023-03-07,Home & Kitchen,Water Purifier,North,Consumer,Express,UPI,3,500.68,0.05,1426.94,503.26,35.27,March,3,Q1,Tuesday
ORD104115,2023-10-26,Books,Fiction Novel,West,Corporate,Express,Debit Card,1,287.95,0.05,273.55,85.72,31.34,October,10,Q4,Thursday
ORD104116,2023-06-10,Sports,Cricket Bat,West,Corporate,Standard,Net Banking,1,16323.03,0.0,16323.03,5251.16,32.17,June,6,Q2,Saturday
ORD104117,2023-08-12,Books,Biography,East,Home Office,Express,Net Banking,5,1330.71,0.0,6653.55,3373.42,50.7,August,8,Q3,Saturday
ORD104118,2023-11-29,Books,Self-Help,South,Home Office,Express,Credit Card,4,471.31,0.2,1508.19,422.96,28.04,November,11,Q4,Wednesday
ORD104119,2023-07-08,Clothing,T-Shirt,Central,Consumer,Express,UPI,3,1384.23,0.15,3529.79,1461.73,41.41,July,7,Q3,Saturday
ORD104120,2023-06-25,Sports,Yoga Mat,East,Corporate,Same Day,Net Banking,5,8416.41,0.0,42082.05,15518.94,36.88,June,6,Q2,Sunday
ORD104121,2023-06-18,Electronics,Smartphone,North,Home Office,Express,Debit Card,3,11734.83,0.0,35204.49,13948.02,39.62,June,6,Q2,Sunday
ORD104122,2023-12-12,Sports,Yoga Mat,North,Corporate,Standard,UPI,4,5657.02,0.2,18102.46,6798.12,37.55,December,12,Q4,Tuesday
ORD104123,2023-01-02,Sports,Cricket Bat,South,Consumer,Standard,UPI,5,6745.03,0.2,26980.12,5335.27,19.77,January,1,Q1,Monday
ORD104124,2023-12-09,Electronics,Headphones,West,Consumer,Same Day,Net Banking,4,36811.7,0.0,147246.8,56934.18,38.67,December,12,Q4,Saturday
ORD104125,2023-03-10,Electronics,Laptop,Central,Consumer,Economy,Credit Card,1,71130.78,0.0,71130.78,32043.27,45.05,March,3,Q1,Friday
ORD104126,2023-02-17,Clothing,Kurta,West,Home Office,Same Day,COD,2,1406.3,0.1,2531.34,1007.4,39.8,February,2,Q1,Friday
ORD104127,2023-02-13,Clothing,Saree,West,Corporate,Standard,Net Banking,5,4680.74,0.0,23403.7,8953.88,38.26,February,2,Q1,Monday
ORD104128,2023-05-21,Home & Kitchen,Mixer,South,Corporate,Economy,Credit Card,2,907.82,0.0,1815.64,962.18,52.99,May,5,Q2,Sunday
ORD104129,2023-06-03,Clothing,Kurta,Central,Home Office,Economy,Debit Card,2,1556.62,0.0,3113.24,1091.57,35.06,June,6,Q2,Saturday
ORD104130,2023-09-01,Books,Textbook,South,Home Office,Express,Net Banking,1,372.29,0.2,297.83,101.35,34.03,September,9,Q3,Friday
ORD104131,2023-01-28,Electronics,Tablet,East,Consumer,Same Day,Credit Card,2,74793.85,0.05,142108.32,65800.45,46.3,January,1,Q1,Saturday
ORD104132,2023-05-05,Home & Kitchen,Water Purifier,West,Home Office,Same Day,UPI,4,10774.05,0.2,34476.96,5843.73,16.95,May,5,Q2,Friday
ORD104133,2023-08-07,Home & Kitchen,Pressure Cooker,South,Home Office,Express,UPI,4,10676.46,0.05,40570.55,16559.82,40.82,August,8,Q3,Monday
ORD104134,2023-01-03,Sports,Running Shoes,West,Corporate,Economy,Debit Card,1,10626.35,0.05,10095.03,3956.14,39.19,January,1,Q1,Tuesday
ORD104135,2023-02-11,Clothing,Saree,South,Home Office,Same Day,Net Banking,2,376.5,0.0,753.0,364.77,48.44,February,2,Q1,Saturday
ORD104136,2023-02-23,Sports,Yoga Mat,East,Consumer,Same Day,Credit Card,2,17460.23,0.0,34920.46,12239.17,35.05,February,2,Q1,Thursday
ORD104137,2023-09-12,Clothing,Jeans,North,Corporate,Express,Net Banking,1,1493.3,0.05,1418.63,403.95,28.47,September,9,Q3,Tuesday
ORD104138,2023-04-20,Clothing,T-Shirt,East,Home Office,Standard,Debit Card,2,3872.06,0.15,6582.5,2298.74,34.92,April,4,Q2,Thursday
ORD104139,2023-10-19,Electronics,Laptop,Central,Home Office,Same Day,COD,1,59852.63,0.15,50874.74,22315.06,43.86,October,10,Q4,Thursday
ORD104140,2023-08-18,Sports,Running Shoes,Central,Corporate,Express,UPI,4,19576.62,0.2,62645.18,23048.69,36.79,August,8,Q3,Friday
ORD104141,2023-12-27,Electronics,Smartphone,East,Corporate,Standard,Credit Card,2,56314.59,0.0,112629.18,49408.4,43.87,December,12,Q4,Wednesday
ORD104142,2023-10-28,Books,Biography,North,Corporate,Economy,Credit Card,5,260.33,0.1,1171.48,394.97,33.72,October,10,Q4,Saturday
ORD104143,2023-11-06,Sports,Yoga Mat,East,Consumer,Express,Net Banking,3,14650.01,0.0,43950.03,22890.22,52.08,November,11,Q4,Monday
ORD104144,2023-05-09,Home & Kitchen,Bedsheet,North,Home Office,Standard,Debit Card,1,10351.21,0.1,9316.09,2778.29,29.82,May,5,Q2,Tuesday
ORD104145,2023-10-31,Clothing,T-Shirt,South,Corporate,Express,Credit Card,3,3869.69,0.15,9867.71,3478.96,35.26,October,10,Q4,Tuesday
ORD104146,2023-06-27,Electronics,Headphones,North,Home Office,Express,UPI,5,75568.29,0.0,377841.45,133383.35,35.3,June,6,Q2,Tuesday
ORD104147,2023-11-14,Books,Comics,South,Corporate,Same Day,Credit Card,4,928.65,0.05,3528.87,1095.08,31.03,November,11,Q4,Tuesday
ORD104148,2023-04-25,Clothing,Jeans,South,Corporate,Standard,COD,4,3190.57,0.1,11486.05,4484.07,39.04,April,4,Q2,Tuesday
ORD104149,2023-10-07,Electronics,Headphones,North,Home Office,Standard,Credit Card,3,67313.09,0.1,181745.34,40693.77,22.39,October,10,Q4,Saturday
ORD104150,2023-05-28,Sports,Cycle,West,Consumer,Standard,UPI,2,16655.34,0.1,29979.61,10978.16,36.62,May,5,Q2,Sunday
ORD104151,2023-11-22,Clothing,Kurta,South,Consumer,Same Day,Net Banking,1,2242.47,0.0,2242.47,1127.99,50.3,November,11,Q4,Wednesday
ORD104152,2023-12-02,Clothing,Saree,West,Consumer,Economy,UPI,4,2797.09,0.0,11188.36,4949.35,44.24,December,12,Q4,Saturday
ORD104153,2023-09-27,Electronics,Tablet,North,Home Office,Same Day,Debit Card,5,54304.26,0.1,244369.17,116284.95,47.59,September,9,Q3,Wednesday
ORD104154,2023-09-25,Home & Kitchen,Pressure Cooker,North,Home Office,Express,Net Banking,1,6284.59,0.0,6284.59,3200.47,50.93,September,9,Q3,Monday
ORD104155,2023-08-06,Home & Kitchen,Lamp,East,Corporate,Same Day,Net Banking,4,11133.52,0.2,35627.26,14294.74,40.12,August,8,Q3,Sunday
ORD104156,2023-12-07,Electronics,Tablet,Central,Corporate,Same Day,Debit Card,5,29338.01,0.2,117352.04,22172.88,18.89,December,12,Q4,Thursday
ORD104157,2023-10-30,Home & Kitchen,Lamp,East,Home Office,Express,Net Banking,5,13570.96,0.0,67854.8,22203.33,32.72,October,10,Q4,Monday
ORD104158,2023-01-22,Home & Kitchen,Pressure Cooker,East,Consumer,Same Day,Debit Card,3,8308.94,0.1,22434.14,6397.64,28.52,January,1,Q1,Sunday
ORD104159,2023-09-17,Sports,Yoga Mat,Central,Consumer,Economy,Net Banking,3,3035.19,0.0,9105.57,4182.78,45.94,September,9,Q3,Sunday
ORD104160,2023-01-14,Clothing,Saree,West,Home Office,Express,COD,3,1769.51,0.0,5308.53,2301.92,43.36,January,1,Q1,Saturday
ORD104161,2023-04-26,Home & Kitchen,Pressure Cooker,East,Home Office,Express,Credit Card,4,14784.46,0.1,53224.06,17958.28,33.74,April,4,Q2,Wednesday
ORD104162,2023-09-22,Home & Kitchen,Water Purifier,North,Corporate,Economy,Debit Card,1,5646.49,0.0,5646.49,3070.42,54.38,September,9,Q3,Friday
ORD104163,2023-05-20,Books,Textbook,West,Home Office,Express,Credit Card,4,1153.88,0.2,3692.42,538.84,14.59,May,5,Q2,Saturday
ORD104164,2023-01-01,Electronics,Tablet,South,Corporate,Economy,COD,2,66474.36,0.05,126301.28,62471.97,49.46,January,1,Q1,Sunday
ORD104165,2023-03-16,Books,Biography,North,Corporate,Express,Net Banking,4,1376.61,0.2,4405.15,594.14,13.49,March,3,Q1,Thursday
ORD104166,2023-09-28,Sports,Yoga Mat,North,Corporate,Express,Debit Card,4,6923.44,0.0,27693.76,12821.8,46.3,September,9,Q3,Thursday
ORD104167,2023-01-07,Books,Comics,South,Home Office,Economy,Net Banking,5,157.37,0.1,708.17,237.56,33.55,January,1,Q1,Saturday
ORD104168,2023-10-18,Home & Kitchen,Water Purifier,West,Home Office,Same Day,Credit Card,4,3818.59,0.05,14510.64,4139.72,28.53,October,10,Q4,Wednesday
ORD104169,2023-02-17,Sports,Running Shoes,East,Home Office,Same Day,Credit Card,2,3564.93,0.0,7129.86,2456.46,34.45,February,2,Q1,Friday
ORD104170,2023-11-28,Clothing,Kurta,East,Consumer,Economy,Debit Card,3,3048.39,0.0,9145.17,3089.21,33.78,November,11,Q4,Tuesday
ORD104171,2023-09-28,Books,Fiction Novel,North,Consumer,Standard,COD,2,1102.92,0.1,1985.26,820.98,41.35,September,9,Q3,Thursday
ORD104172,2023-11-16,Books,Comics,West,Corporate,Express,Debit Card,2,1135.14,0.0,2270.28,838.76,36.95,November,11,Q4,Thursday
ORD104173,2023-03-12,Clothing,T-Shirt,South,Consumer,Economy,COD,3,3773.47,0.2,9056.33,1487.89,16.43,March,3,Q1,Sunday
ORD104174,2023-07-08,Home & Kitchen,Mixer,Central,Consumer,Standard,UPI,3,11221.89,0.05,31982.39,11265.72,35.22,July,7,Q3,Saturday
ORD104175,2023-10-21,Electronics,Headphones,West,Home Office,Economy,Debit Card,1,43972.77,0.2,35178.22,14787.77,42.04,October,10,Q4,Saturday
ORD104176,2023-07-04,Electronics,Smartwatch,Central,Home Office,Same Day,UPI,3,33702.21,0.2,80885.3,21320.31,26.36,July,7,Q3,Tuesday
ORD104177,2023-04-23,Clothing,Jacket,West,Home Office,Economy,Net Banking,5,2588.2,0.1,11646.9,4275.92,36.71,April,4,Q2,Sunday
ORD104178,2023-03-02,Books,Fiction Novel,North,Corporate,Standard,UPI,3,1273.88,0.05,3630.56,1831.65,50.45,March,3,Q1,Thursday
ORD104179,2023-05-14,Books,Comics,North,Corporate,Express,Debit Card,2,233.98,0.0,467.96,155.95,33.33,May,5,Q2,Sunday
ORD104180,2023-06-29,Clothing,Jacket,North,Corporate,Express,Net Banking,2,655.78,0.2,1049.25,400.77,38.2,June,6,Q2,Thursday
ORD104181,2023-05-28,Electronics,Laptop,North,Corporate,Same Day,Net Banking,1,60424.9,0.0,60424.9,33129.48,54.83,May,5,Q2,Sunday
ORD104182,2023-12-21,Home & Kitchen,Water Purifier,East,Home Office,Express,COD,4,2741.74,0.2,8773.57,1895.35,21.6,December,12,Q4,Thursday
ORD104183,2023-09-14,Home & Kitchen,Pressure Cooker,West,Consumer,Same Day,COD,1,10906.57,0.15,9270.58,3840.39,41.43,September,9,Q3,Thursday
ORD104184,2023-02-20,Books,Self-Help,West,Corporate,Economy,UPI,3,871.12,0.2,2090.69,779.42,37.28,February,2,Q1,Monday
ORD104185,2023-02-06,Clothing,T-Shirt,North,Corporate,Economy,Net Banking,2,4514.95,0.05,8578.4,4159.72,48.49,February,2,Q1,Monday
ORD104186,2023-11-06,Clothing,Kurta,West,Corporate,Economy,COD,4,1570.93,0.0,6283.72,2756.26,43.86,November,11,Q4,Monday
ORD104187,2023-10-07,Clothing,Jeans,East,Consumer,Same Day,Net Banking,4,3596.23,0.05,13665.67,5123.69,37.49,October,10,Q4,Saturday
ORD104188,2023-02-19,Home & Kitchen,Lamp,North,Home Office,Standard,Credit Card,2,9367.03,0.0,18734.06,9845.29,52.55,February,2,Q1,Sunday
ORD104189,2023-04-09,Electronics,Headphones,East,Corporate,Economy,Credit Card,2,10151.88,0.05,19288.57,5086.67,26.37,April,4,Q2,Sunday
ORD104190,2023-07-08,Electronics,Tablet,South,Consumer,Same Day,Net Banking,2,40209.53,0.0,80419.06,33225.34,41.32,July,7,Q3,Saturday
ORD104191,2023-04-20,Electronics,Laptop,North,Consumer,Express,Debit Card,3,19523.02,0.1,52712.15,16294.42,30.91,April,4,Q2,Thursday
ORD104192,2023-09-23,Home & Kitchen,Mixer,East,Corporate,Economy,Net Banking,5,10463.85,0.05,49703.29,15515.4,31.22,September,9,Q3,Saturday
ORD104193,2023-05-18,Clothing,Kurta,Central,Home Office,Same Day,Net Banking,4,2331.37,0.1,8392.93,2491.0,29.68,May,5,Q2,Thursday
ORD104194,2023-07-31,Books,Textbook,East,Consumer,Standard,Net Banking,5,813.36,0.0,4066.8,1606.14,39.49,July,7,Q3,Monday
ORD104195,2023-05-01,Electronics,Laptop,Central,Corporate,Same Day,UPI,5,10911.56,0.0,54557.8,27409.11,50.24,May,5,Q2,Monday
ORD104196,2023-12-24,Clothing,Jacket,South,Corporate,Same Day,UPI,3,1355.88,0.0,4067.64,2016.65,49.58,December,12,Q4,Sunday
ORD104197,2023-03-13,Clothing,Saree,West,Corporate,Same Day,Credit Card,4,2321.23,0.2,7427.94,2692.53,36.25,March,3,Q1,Monday
ORD104198,2023-12-08,Clothing,Kurta,East,Consumer,Express,UPI,4,4118.94,0.0,16475.76,7440.41,45.16,December,12,Q4,Friday
ORD104199,2023-09-02,Home & Kitchen,Pressure Cooker,North,Corporate,Same Day,Net Banking,3,8981.89,0.1,24251.1,11608.4,47.87,September,9,Q3,Saturday
ORD104200,2023-07-17,Clothing,Kurta,North,Home Office,Same Day,Net Banking,3,3385.14,0.1,9139.88,3390.09,37.09,July,7,Q3,Monday
ORD104201,2023-01-23,Home & Kitchen,Water Purifier,West,Consumer,Express,COD,1,3499.42,0.2,2799.54,725.93,25.93,January,1,Q1,Monday
ORD104202,2023-04-05,Electronics,Smartwatch,Central,Corporate,Same Day,Net Banking,5,78168.42,0.0,390842.1,166582.68,42.62,April,4,Q2,Wednesday
ORD104203,2023-09-24,Clothing,Saree,East,Home Office,Economy,Debit Card,5,2997.07,0.0,14985.35,4610.21,30.76,September,9,Q3,Sunday
ORD104204,2023-05-19,Sports,Cricket Bat,East,Corporate,Same Day,Credit Card,3,12581.4,0.1,33969.78,11586.1,34.11,May,5,Q2,Friday
ORD104205,2023-05-24,Home & Kitchen,Pressure Cooker,West,Corporate,Economy,Debit Card,5,12645.21,0.0,63226.05,25750.92,40.73,May,5,Q2,Wednesday
ORD104206,2023-07-23,Sports,Cricket Bat,Central,Home Office,Economy,UPI,2,14395.59,0.15,24472.5,8031.41,32.82,July,7,Q3,Sunday
ORD104207,2023-11-30,Sports,Dumbbells,Central,Corporate,Express,UPI,5,10006.3,0.1,45028.35,10818.98,24.03,November,11,Q4,Thursday
ORD104208,2023-11-23,Sports,Cricket Bat,West,Home Office,Economy,UPI,4,9709.96,0.15,33013.86,10667.41,32.31,November,11,Q4,Thursday
ORD104209,2023-04-27,Clothing,T-Shirt,North,Home Office,Standard,Debit Card,1,3617.13,0.2,2893.7,423.75,14.64,April,4,Q2,Thursday
ORD104210,2023-09-27,Electronics,Headphones,Central,Corporate,Same Day,Credit Card,3,68532.8,0.2,164478.72,43331.18,26.34,September,9,Q3,Wednesday
ORD104211,2023-12-26,Electronics,Smartwatch,East,Corporate,Standard,Debit Card,3,63275.52,0.15,161352.58,70930.19,43.96,December,12,Q4,Tuesday
ORD104212,2023-05-13,Home & Kitchen,Water Purifier,West,Corporate,Economy,Net Banking,4,10880.4,0.0,43521.6,14586.38,33.52,May,5,Q2,Saturday
ORD104213,2023-06-15,Sports,Dumbbells,South,Consumer,Standard,Net Banking,1,19229.18,0.0,19229.18,5852.63,30.44,June,6,Q2,Thursday
ORD104214,2023-11-14,Electronics,Smartphone,North,Consumer,Economy,Net Banking,1,8360.4,0.2,6688.32,2291.72,34.26,November,11,Q4,Tuesday
ORD104215,2023-06-25,Home & Kitchen,Water Purifier,East,Home Office,Express,Net Banking,3,14780.23,0.05,42123.66,21426.55,50.87,June,6,Q2,Sunday
ORD104216,2023-06-03,Home & Kitchen,Mixer,South,Consumer,Economy,COD,1,8408.47,0.0,8408.47,4519.72,53.75,June,6,Q2,Saturday
ORD104217,2023-05-20,Clothing,Saree,Central,Home Office,Economy,Debit Card,2,4722.23,0.0,9444.46,2973.68,31.49,May,5,Q2,Saturday
ORD104218,2023-08-31,Clothing,Jeans,East,Consumer,Express,Net Banking,5,946.41,0.0,4732.05,2327.64,49.19,August,8,Q3,Thursday
ORD104219,2023-02-14,Sports,Yoga Mat,North,Home Office,Express,Net Banking,2,8778.13,0.0,17556.26,8465.54,48.22,February,2,Q1,Tuesday
ORD104220,2023-05-26,Electronics,Headphones,South,Consumer,Same Day,UPI,5,48310.49,0.05,229474.83,66715.55,29.07,May,5,Q2,Friday
ORD104221,2023-02-08,Clothing,Kurta,South,Corporate,Express,UPI,3,2787.39,0.2,6689.74,1698.74,25.39,February,2,Q1,Wednesday
ORD104222,2023-11-15,Sports,Dumbbells,South,Corporate,Standard,Debit Card,1,2303.62,0.2,1842.9,523.2,28.39,November,11,Q4,Wednesday
ORD104223,2023-06-03,Books,Biography,North,Home Office,Express,COD,4,1042.49,0.1,3752.96,1696.57,45.21,June,6,Q2,Saturday
ORD104224,2023-06-11,Electronics,Smartphone,West,Corporate,Standard,UPI,2,68091.32,0.1,122564.38,43340.87,35.36,June,6,Q2,Sunday
ORD104225,2023-07-05,Electronics,Smartphone,East,Consumer,Economy,Debit Card,4,77746.03,0.0,310984.12,166842.93,53.65,July,7,Q3,Wednesday
ORD104226,2023-05-10,Sports,Cycle,North,Consumer,Express,Credit Card,1,3520.09,0.0,3520.09,1294.1,36.76,May,5,Q2,Wednesday
ORD104227,2023-02-10,Books,Textbook,West,Home Office,Standard,Net Banking,1,719.3,0.0,719.3,333.12,46.31,February,2,Q1,Friday
ORD104228,2023-03-28,Sports,Cricket Bat,West,Consumer,Same Day,Net Banking,1,3122.3,0.0,3122.3,1018.22,32.61,March,3,Q1,Tuesday
ORD104229,2023-03-29,Electronics,Headphones,Central,Corporate,Same Day,Debit Card,5,65609.69,0.0,328048.45,147267.03,44.89,March,3,Q1,Wednesday
ORD104230,2023-10-31,Clothing,Jeans,East,Corporate,Express,Net Banking,3,1286.33,0.1,3473.09,1082.87,31.18,October,10,Q4,Tuesday
ORD104231,2023-08-04,Electronics,Tablet,West,Home Office,Same Day,Net Banking,3,65029.87,0.0,195089.61,62394.58,31.98,August,8,Q3,Friday
ORD104232,2023-03-16,Sports,Running Shoes,Central,Consumer,Same Day,Credit Card,5,3882.26,0.2,15529.04,3594.99,23.15,March,3,Q1,Thursday
ORD104233,2023-08-07,Home & Kitchen,Mixer,West,Home Office,Economy,Debit Card,1,6266.72,0.2,5013.38,735.15,14.66,August,8,Q3,Monday
ORD104234,2023-11-12,Electronics,Headphones,West,Consumer,Same Day,Debit Card,5,7495.5,0.0,37477.5,11418.29,30.47,November,11,Q4,Sunday
ORD104235,2023-09-13,Sports,Cricket Bat,West,Home Office,Express,UPI,1,19173.67,0.05,18214.99,9523.02,52.28,September,9,Q3,Wednesday
ORD104236,2023-01-09,Home & Kitchen,Lamp,East,Corporate,Standard,Net Banking,4,4862.84,0.0,19451.36,7643.99,39.3,January,1,Q1,Monday
ORD104237,2023-08-11,Sports,Dumbbells,North,Home Office,Express,Debit Card,2,12555.1,0.1,22599.18,10947.04,48.44,August,8,Q3,Friday
ORD104238,2023-08-15,Books,Textbook,South,Home Office,Same Day,UPI,1,710.88,0.1,639.79,319.35,49.91,August,8,Q3,Tuesday
ORD104239,2023-03-22,Books,Fiction Novel,Central,Home Office,Economy,Credit Card,2,664.88,0.0,1329.76,633.95,47.67,March,3,Q1,Wednesday
ORD104240,2023-12-14,Sports,Yoga Mat,East,Home Office,Same Day,COD,3,6321.92,0.1,17069.18,5875.51,34.42,December,12,Q4,Thursday
ORD104241,2023-03-31,Books,Self-Help,North,Consumer,Economy,Credit Card,1,574.02,0.2,459.22,81.93,17.84,March,3,Q1,Friday
ORD104242,2023-09-26,Sports,Running Shoes,South,Corporate,Same Day,Debit Card,1,11174.29,0.15,9498.15,3386.01,35.65,September,9,Q3,Tuesday
ORD104243,2023-06-29,Books,Fiction Novel,Central,Home Office,Standard,Net Banking,5,965.24,0.2,3860.96,1528.62,39.59,June,6,Q2,Thursday
